/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-23-58_797540.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í mú ọmọ oǹdọ́pọ̀ dè.	a kì í mú ọmọ oǹdọ́pọ̀ dè.	a ka imu oma ohu dokpo de	['a kì í mú ọmọ ohun dọ́pọ̀ dì']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-24-14_731130.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í mú ọmọ òṣì lọ sí Ìlọ́rọ̀.	a kì í mú ọmọ òṣì lọ sí ìlọ́rọ̀.	a kii mu omo ose lo si iloro	['a kìí mú ọmọ òṣì lọ sí ìlọ́rọ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-24-37_897002.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í múlé móko kọ́kan má yẹ̀.	a kì í múlé móko kọ́kan má yẹ̀.	aka imulemoko koko ma ye	['àkínmú lé mọ́ kó kọ́ọ̀kan máyẹ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-24-57_647101.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í ní ẹgbàá nílé wá ẹgbàá ròde.	a kì í ní ẹgbàá nílé wá ẹgbàá ròde.	a kii ni egba a nile wa egba   rode	['a kìí ní ẹ̀gbà nílé wá ẹ̀gbà áróde.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-25-39_464744.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í pa asínwín ilé, nítorí ọjọ́ tí tòde yó bàá wá sílé.	a kì í pa asínwín ilé, nítorí ọjọ́ tí tòde yó bàá wá sílé.	akie pa sinwin ile nitori ojo titode yio ba wa sile	['àkìpa sínú ilé nítorí ọjọ́ tí tòde yóò bá wá sílé']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-25-55_998845.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í pa igún, a kì í jẹ igún, a kì í fi igún bọrí.	a kì í pa igún, a kì í jẹ igún, a kì í fi igún bọrí.	akii pa igun aki je igun aki fi igun bori	['akin pa igun, akin jẹ igun, akin fi igun borí.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-26-23_513847.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í pé kí òṣìkà ṣe é ká wò ó.	a kì í pé kí òṣìkà ṣe é ká wò ó.	aki i pe ki o sika se kawo	['a kìí pé kí o sì ká ṣeé kawó.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-26-43_913555.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í peni lólè ká máa gbé ọmọ ẹran jó.	a kì í peni lólè ká máa gbé ọmọ ẹran jó.	akii pe ni lo le ka ma gbe omo eranjo	['a kìí pe ni ló lè kama gbé ọmọ ẹranjó']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-26-59_430639.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í rán ọ̀lẹ wo ojú ọjọ́ àárọ̀.	a kì í rán ọ̀lẹ wo ojú ọjọ́ àárọ̀.	a ki ran ole wo oju ojo aro	['a kìí rán ọlẹwo ojú ọjọ́ àárọ̀']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-27-49_746788.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í re nísun lọ dà síbú.	a kì í re nísun lọ dà síbú.	akii re nisun lo da si bu	['a kìí rẹ nísun lọ dà síbú']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-28-04_114851.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í rí adìẹ nílẹ̀ ká da àgbàdo fún ajá.	a kì í rí adìẹ nílẹ̀ ká da àgbàdo fún ajá.	a kii ri adiye nile kada agbado fun aja	['a kì í rí adìye nílẹ̀ ká da àgbàdo fún ajá']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-28-07_944889.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í rí àjẹkù orò.	a kì í rí àjẹkù orò.	a kii ri ajeko oro	['a kì í rí àjẹkùn orò.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-28-24_264084.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í rí bàtá nílẹ̀ ká fẹnu sín in jẹ.	a kì í rí bàtá nílẹ̀ ká fẹnu sín in jẹ.	a ki ri bata nile kafenu si in je	['àkí rí bàtà nílẹ̀ káfẹ́nu sínjẹ']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-29-06_445657.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í rí ewé nílẹ̀ ká fọwọ́ fámí.	a kì í rí ewé nílẹ̀ ká fọwọ́ fámí.	a ki i ri ewe nile kafowo fa mi	['a kì í rí ewé nílẹ̀ ká fọwọ́fá mi.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-29-37_696404.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í rí ẹni ranni l rù ká yọké.	a kì í rí ẹni ranni l rù ká yọké.	aki ri eni ranni leru ka yo ke	['a kì í rí ẹni rọ ní lẹ́rù káyọ̀ké.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-29-51_430066.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í rí ojú ẹkùn ká tọ́ ẹkùn.	a kì í rí ojú ẹkùn ká tọ́ ẹkùn.	aka iri oju ekwu kato ekwu	['a kì í rí ojú ẹkùn ká tọ́ ẹkùn']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-31-24_829138.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í sá fún àjíà ká dìgbò lu eégún.	a kì í sá fún àjíà ká dìgbò lu eégún.	a kii sa fun ajiya kadi gbolu egun	['a kìí ṣá fún àjíyà ká dìgbólú eégún.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-31-33_199053.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í sin àlè kọjá odò; ohun tí ń ṣe ọṣẹ́ ò tó nǹkan.	a kì í sin àlè kọjá odò; ohun tí ń ṣe ọṣẹ́ ò tó nǹkan.	a kii sin ale koja odo won o ti n se ose odo nkan	['a kì í sin àlè kọjá odò ohun tí ń ṣe ọṣẹ́ òdò nǹkan']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-32-05_863954.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í sọ pé abẹ Ọ̀yọ mú; nígbà náà ni yó sọ pé bẹ́ẹ̀ ni òun ò tíì pọn.	a kì í sọ pé abẹ ọ̀yọ mú; nígbà náà ni yó sọ pé bẹ́ẹ̀ ni òun ò tíì pọn.	akii so pe abe oyo mu nigba naa ni yo so pe bee ni oun o ti pon	['a kìí sọ pé abẹ ọ̀yọ́ mú nígbà náà ni yóò sọ pé bẹ́ẹ̀ ni òun mùtí pọn']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-32-12_044727.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í sọrọ ìkọ̀kọ̀ lójú olófòófó.	a kì í sọrọ ìkọ̀kọ̀ lójú olófòófó.	a kii soro ikoko loju olofofo	['àkí n sọ̀rọ̀ ìkọ̀kọ̀ lójú olófówó']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-32-16_892885.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í sùn jẹ́rìí ìdí.	a kì í sùn jẹ́rìí ìdí.	a ki sun je ri ide	['àkì í sùn jẹ́ rí ìdí']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-33-00_711378.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í ṣe fáàárí ẹ̀ṣẹ́ dídì sọ́mọ adẹ́tẹ̀.	a kì í ṣe fáàárí ẹ̀ṣẹ́ dídì sọ́mọ adẹ́tẹ̀.	akii se fa ari ese didi somu adete	['a kì í ṣe fáàrí ẹ̀ṣẹ̀ díjì sọ́mọ́ alẹ́tẹ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-33-38_978293.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í ṣe fáàárí itọ́ dídà sọ́mọ a kú wárápá.	a kì í ṣe fáàárí itọ́ dídà sọ́mọ a kú wárápá.	a kii se faari ito dida somo akowarapa	['a kìí ṣe fáàrí ìtó dídà sọmọ akowarapá']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-33-43_828055.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í ṣoore tán ká lóṣòó tì í.	a kì í ṣoore tán ká lóṣòó tì í.	akii so oretan ka lo so ti	['a kìí sọ orí tán ká lóṣòtí']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-33-55_460733.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í ṣòwò méjì kẹran má jẹ ọ̀kan.	a kì í ṣòwò méjì kẹran má jẹ ọ̀kan.	akii sowo meji kiran ma je okan	['àkìí ṣòwò méjì kíran má jẹ ọ̀kan.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-34-27_995757.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í ti ojú ogun wẹ́fọ́n.	a kì í ti ojú ogun wẹ́fọ́n.	akii toju ogun wefon	['a kì í tó jú ogun wẹ́fọ́n']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-34-33_361278.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í ti ojú oníka mẹ́sàn án kà á.	a kì í ti ojú oníka mẹ́sàn án kà á.	akii ti oju oni ka mesan ka	['a kìí tí ojú oníkà mẹ́sàn kà.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-35-44_647812.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í tijú bá baálé ilé jẹ akátá; bó bá mú, ìwọ náà a mú tìẹ.	a kì í tijú bá baálé ilé jẹ akátá; bó bá mú, ìwọ náà a mú tìẹ.	akiyi ti juba ba a le ile je akata bobamu iwo naa a mu tie	['a kìí tí ju bá baálé ilé jẹ akátá, bó bá mu ìwọ́n náà mu tiẹ́']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-35-50_863294.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í wá aláṣọ àlà nísọ̀ elépo.	a kì í wá aláṣọ àlà nísọ̀ elépo.	aki wa alaso ala niso ilepo	['a kìí wá aláṣọ àlà ní sọ̀lẹ́pọ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-35-56_844056.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í wà nínú ìṣẹ́ ká perin tọrẹ.	a kì í wà nínú ìṣẹ́ ká perin tọrẹ.	akii wa ninu ise ka pinrin tore	['a kì í wà nínú ìṣẹ̀ ká pẹrń tọrẹ.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-36-10_610371.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í wíjọ́ọ wíwò ká jàre.	a kì í wíjọ́ọ wíwò ká jàre.	akii wijo wiwo kaja re	['a kì í wí jọ wíwó kájà rẹ̀']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-36-24_545595.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kì í yin ọmọdé lójú ara rẹ̀; ìfàsẹ́hìn ní ń kángun ẹ̀.	a kì í yin ọmọdé lójú ara rẹ̀; ìfàsẹ́hìn ní ń kángun ẹ̀.	aki i yin omo de loju ara re ifase yin ni n kagun e	['a kìí yàn ọmọdé lójú ara rẹ̀, ìfàṣẹ́yìn ni kágún ẹ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-39-49_250182.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A kúnlẹ̀ a pàgbò, alubàtá ní ‘‘ojú ò f rakù’’; o f bá wọn ṣúpó ni?	a kúnlẹ̀ a pàgbò, alubàtá ní ‘‘ojú ò f rakù''; o f bá wọn ṣúpó ni?	akunle apagbo alubata ni oju ofera aku o fe ba won supo ni	['akúnlẹ̀ apagbo, alubàtá ní ojú òfẹ́ra kù, òfẹ́ bá wọn ṣúpó ni']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-40-24_365620.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A lé tẹ̀m̀bẹ̀lẹ̀kun jìnnà bí ẹnipé kó bọ́ jù sígbó.	a lé tẹ̀m̀bẹ̀lẹ̀kun jìnnà bí ẹnipé kó bọ́ jù sígbó.	ale tenbeleku jina bi eni pe ko bo ju si gbo	['a lè tẹ̀mbẹ̀lẹ́kú jìnà bí ẹni pé kò bọ́ jù sígbó.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-41-06_219045.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	À ń fọ̀tún t ní, à ń fòsì tú ṣòkòtò, obìnrín ní a kò bá òun gbọ́ tọmọ.	à ń fọ̀tún t ní, à ń fòsì tú ṣòkòtò, obìnrín ní a kò bá òun gbọ́ tọmọ.	awon fotun teni awon fose tusokoto obinrin ni a ko bahun gbotamo	['àwọn fọ́ọ̀tun tẹ́ní, àwọn fòsí tú ṣòkòtò, obìnrin ni a kò bá àwọn gbọ́ tọmọ.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-41-47_531917.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	À ń gba òròmọ adìẹ lọ́wọ́ ikú, ó ní wọn ò jẹ́ kí òun jẹ̀ láàtàn.	à ń gba òròmọ adìẹ lọ́wọ́ ikú, ó ní wọn ò jẹ́ kí òun jẹ̀ láàtàn.	a n gba oro mo adi ye lowo iku o ni won o je ki oun je laatan	['a n gba òrùnmọ adìye lọ́wọ́ ikú ó ní wọn ò jẹ́ kí ó ún jẹ láàtàn']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-42-11_315307.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	À ń gbèjà Ọ̀jàá, Ọ̀jà ní ta ní ń jà lẹ́hìnkùlé òun?	à ń gbèjà ọ̀jàá, ọ̀jà ní ta ní ń jà lẹ́hìnkùlé òun?	a n gbeja j oja nita ni n ja leyin kule ohun	['à ń gbéjà ọjà, ọjà níta níjà lẹ́hìnkúnlé òun.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-42-46_952230.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A ní ìrókò ni yó pa ọmọdé, ó bojú wẹ̀hìn; òòjọ́ ní ń jà?	a ní ìrókò ni yó pa ọmọdé, ó bojú wẹ̀hìn; òòjọ́ ní ń jà?	a ni iroko ni yio pa omo de o boju weyin ojo ni n ja	['a ní ìwúrọ́kọ̀ ni yóò pa ọmọdé, ó bójú wẹ́yìn, o dọ níjà.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-43-04_667530.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A ní kí olókùnrùn ṣe tó, ó ní òun ò lè ṣe tó, tò, tó.	a ní kí olókùnrùn ṣe tó, ó ní òun ò lè ṣe tó, tò, tó.	a ni ki olokunrn n se to o ni ohun o le se to to to	['a ní kí ọlọ́kùnrin ń ṣètò ó ní òun ò lè ṣètò tòtò.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-43-35_083172.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A ní kọ́mọ má kùú, o ní kò jọ bàbá kò jọ ìyá.	a ní kọ́mọ má kùú, o ní kò jọ bàbá kò jọ ìyá.	anikan mo ma ku oni kojo baba kojo iya	['aníkọ́mọ́ máa kú ó ní kò jọ bàbá kò jọ ìyá.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-43-51_267332.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	‘‘À ń jùwọ́n’’ ò ṣéé wí lẹ́jọ́; ìjà ìlara ò tán bọ̀rọ̀.	‘‘à ń jùwọ́n'' ò ṣéé wí lẹ́jọ́; ìjà ìlara ò tán bọ̀rọ̀.	a n du won ose wilejo ija ilara otan boro	['à ń jù wọn ò ṣe wílẹ́jọ́ ìjà ìlàrá òtàn bọ̀ràn']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-47-06_160890.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	À ń kì í, à ń sà á, ó ní òun ò mọ ẹni tó kú; a ní, ‘‘Alákàá ẹgbàá, a biṣu wọ̀rọ̀ wọ̀rọ̀ lóko, a bàgbàdo tàkì tàkì l gàn’’; ó ní, ‘‘Ọlọ́dẹ ló kú, tàbí ìnájà?’’	à ń kì í, à ń sà á, ó ní òun ò mọ ẹni tó kú; a ní, ‘‘alákàá ẹgbàá, a biṣu wọ̀rọ̀ wọ̀rọ̀ lóko, a bàgbàdo tàkì tàkì l gàn''; ó ní, ‘‘ọlọ́dẹ ló kú, tàbí ìnájà?''	a n ki a n sa o ni ohun mo eni to ku a ni alaka egba abisu woro woro loko abagbado taki takile gan o ni olode loku tabi inaja	['a n kí, a n sá, oní òun ọmọ ènìtòkú, a ní alákàẹ̀gbá, abíṣú wọ̀rọ̀wọ̀rọ̀ lóko, a gbàgbàdo takitaki lagun, o ní ọlọ́dẹ̀ lókù tàbí ìnájà']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-48-31_760521.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	À ń kì í, à ń sà á, ó ní òun ò mọ ẹni tó kú; ó ń gbọ́, ‘‘Ikú mẹ́rù, pàgá, a biṣu ú ta bí òdòdó, a lábà ọkà, a roko f yẹ jẹ’’; ó ní, ‘‘Àgbẹ̀ ló kú, tàbí ọ̀nájà?’’	à ń kì í, à ń sà á, ó ní òun ò mọ ẹni tó kú; ó ń gbọ́, ‘‘ikú mẹ́rù, pàgá, a biṣu ú ta bí òdòdó, a lábà ọkà, a roko f yẹ jẹ''; ó ní, ‘‘àgbẹ̀ ló kú, tàbí ọ̀nájà?''	anke a n sa o ni owon mo eni toku o n gbo iku meru paga abisu tabi ododo alaba oka aroko feye je o ni agbaloku tabi ohunnaja	['ànkí à ń sáá ó ní òun mọ́ ẹni tó kú, ó ń gbọ́ ikú mẹ́rù pàga, àbiṣú tàbí òdòdò, alábà ọ̀kà, àrokò fẹ́yèjè, ó ní àgbàlókú tàbí òunnà jà.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-49-11_955244.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	À ń sọ̀rọ̀ elégédé, obìnrín ń bèrè ohun tí à ń sọ, a ní ọ̀rọ̀ ọkùnrin ni; bí a bá kó elégédé jọ, ta ni yó sè é?	à ń sọ̀rọ̀ elégédé, obìnrín ń bèrè ohun tí à ń sọ, a ní ọ̀rọ̀ ọkùnrin ni; bí a bá kó elégédé jọ, ta ni yó sè é?	an soro elegede obirin bere ohun ti a n so a ni oro kurin ni bi a ba ko elegede jo tani yio se	['à ń sọ̀rọ̀ ẹlégede obìnrin bẹ̀rẹ̀ ohun tí à ń sọ̀, a ní ọ̀rọ̀ kùrínní bí a bá kó ẹlégede jọ tani yóò ṣe']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-50-32_422330.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	À ń sọ̀rọ̀ obìnrin, a ní ká sọ́ bàrà ká lọ gbin bàrà sódò; ta ní máa báni pa á?	à ń sọ̀rọ̀ obìnrin, a ní ká sọ́ bàrà ká lọ gbin bàrà sódò; ta ní máa báni pa á?	a n soro obinrin anika so bara ka lo gbin bara sodo tani ma a ba ni pa	['à ń sọ̀rọ̀ obìnrin, a ní ká sọ́ bára ká lọ gbin bára sọ́dọ̀, tani máa báànipáá?']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-51-09_500904.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A rí i lójú, a mọ̀ ọ́ lẹ́nu; òṣòwò oṣẹ kì í pọ́n wọ́ lá.	a rí i lójú, a mọ̀ ọ́ lẹ́nu; òṣòwò oṣẹ kì í pọ́n wọ́ lá.	ariiloju amo lenu osowo ose kiiponwonla	['a rí ilójú, àmùhọ́n lẹ́nu, oṣù owo ọṣẹ kìí pọ́n wọ́nla.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-51-24_816869.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A ta bàbà, a fowó o bàbà ra baba.	a ta bàbà, a fowó o bàbà ra baba.	ata ababa afogbe ubabara ababa	['ata bàbá, àfowó bàbá ra bàbá.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-52-28_469541.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	Ààrẹ ń pè ọ́ ò ńdÍfá; bÍfá bá fọọre tí Ààrẹ́ fọbi ń kọ́?	ààrẹ ń pè ọ́ ò ńdífá; bífá bá fọọre tí ààrẹ́ fọbi ń kọ́?	are n pe o on difa bifa ba fo ore ti are n fo bi n ko	['rm pé òun dífá bífá bá fọ́ore tí rm fọ́ bí ń kọ́']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-52-34_166857.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	Àáyá bọ́ sílẹ̀, ó bọ́ sílé.	àáyá bọ́ sílẹ̀, ó bọ́ sílé.	aa ya bosile o bosile	['àáyá bósílẹ̀, ó bósílẹ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-53-32_334663.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	Àáyá gbọ́n, Ògúngbẹ̀  sì gbọ́n; bí Ògúngbẹ́ ẹ́ ti ń bẹ̀rẹ̀ ni àáyá ń tiro.	àáyá gbọ́n, ògúngbẹ̀  sì gbọ́n; bí ògúngbẹ́ ẹ́ ti ń bẹ̀rẹ̀ ni àáyá ń tiro.	aaya gbon ogun gbe si gbon bi ogun gbe ti n bere ni aaya n tiro	['aya gbọn ogun gbe si igbon bi ogun gbe ti n bere ni aya n tiro']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-53-37_543998.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	Àbá alágẹmọ lòrìṣà ń gbà.	àbá alágẹmọ lòrìṣà ń gbà.	aba lagemo loru sa agba	['àbá alágẹmọlórúṣà gbà']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-54-21_324059.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	Àbá kì í di òtítọ́; ojo ni kì í jẹ́ ká dá a.	àbá kì í di òtítọ́; ojo ni kì í jẹ́ ká dá a.	aba kii di otito oju oni kii je kadaa	['bàbá kìí di òtítọ́, ó jó ni kìí jẹ́ ká dàá']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-54-55_389579.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	Àbá ní ń di òtítọ́; ojo ni kì í jẹ́ ká da.	àbá ní ń di òtítọ́; ojo ni kì í jẹ́ ká da.	aba ni ndi otito ojoni ki i je kada	['àbá ní dì òtítọ́ ojú ni kì í jẹ́ káda']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-55-02_510075.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	Àbàtì àlàpà: a bà á tì, a bá a rẹ́ .	àbàtì àlàpà: a bà á tì, a bá a rẹ́ .	aba ti alapa aba a ti aba a re	['abà tí àlàpà, àbà á tì àbà rẹ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-55-19_254886.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	A bayé jẹ́ kò ṣéé fìdí ọ̀ràn hàn.	a bayé jẹ́ kò ṣéé fìdí ọ̀ràn hàn.	a baye je ko se fi di oranhan	['abaye jẹ ko se ifi di oorun han']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 3 (501-750) /recorder_2024-11-18_10-55-22_954000.wav	Tope_gFYzfTnmpWW6tJQN	Yor_prov_0501-0750	Abẹ́rẹ́ ò ṣéé gúnyán.	abẹ́rẹ́ ò ṣéé gúnyán.	abere o se egunyan	['abẹrẹ òṣè é gúnyán']		
